"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"code_DMH2";"code_DMH3";"code_DMH4";"code_DMH5";"code_DMH6";"code_DMH7";"code_DMH8";"code_DMH9";"quart_abg";"num_arbre"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;30;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"T_315_ES.12"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ES";"T_315_ES.13"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ES";"T_315_ES.14"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"D";NA;NA;80;NA;"chene sessile";NA;"CV44p";"GR12t";"DE11h";"DE12h";"";"";"";"";"";"ES";"T_315_ES.15"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;75;NA;"chene sessile";NA;"DE11h";"SE11t";"";"";"";"";"";"";"";"ES";"T_315_ES.16"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_315_ES.17"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";4;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";3;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";4;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";4;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";2;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"10";3;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Sud";"";15;NA;0;0;1;1;"5";2;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"T_315_SO.2"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"SO";"T_315_SO.3"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"GR12t";"3DE11h";"";"";"";"";"";"";"";"SO";"T_315_SO.4"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"hetre";NA;"DE12h";"";"";"";"";"";"";"";"";"SO";"T_315_SO.5"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"SO";"T_315_SO.6"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"C";"";NA;NA;9;2;"hetre";7;"";"";"";"";"";"";"";"";"";"SO";"T_315_SO.7"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;75;NA;"chene sessile";NA;"CV44p";"IN11p";"CV22h";"DE13h";"";"";"";"";"";"SO";"T_315_SO.8"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"DE11t";"2DE11h";"";"";"";"";"";"";"";"SO";"T_315_SO.9"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"SO";"T_315_SO.10"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";NA;NA;80;NA;"chene sessile";NA;"GR12p";"GR12t";"2DE11h";"";"";"";"";"";"";"SO";"T_315_SO.11"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"M";"";NA;NA;29;1;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"SO";"T_315_SO.12"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"T_315_SO.13"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"10";3;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"15";3;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"10";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"Ouest";"";2;NA;1;1;1;1;"5";1;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"S";"";NA;NA;23;1;"hetre";1;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.3"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.4"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;70;NA;"chene sessile";NA;"GR12t";"";"";"";"";"";"";"";"";"ON";"T_315_ON.5"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;30;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"ON";"T_315_ON.6"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.7"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"M";"";NA;NA;20;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.8"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;25;NA;"hetre";NA;"SE11t";"DE11h";"DE12h";"";"";"";"";"";"";"ON";"T_315_ON.9"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.10"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;65;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"ON";"T_315_ON.11"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;30;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.12"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"T_315_4";"D";NA;NA;62;NA;"";23;"";"";"";"";"";"";"";"";"";"ON";"T_315_4"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;30;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.14"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;70;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"ON";"T_315_ON.15"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_315_ON.16"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"piste de debardage";"V";"";NA;NA;70;NA;"chene sessile";NA;"DE11h";"DE13t";"";"";"";"";"";"";"";"ON";"T_315_ON.17"
"T_315";"20/06/2024";"10:00";"11:30";"pluie tout le long de l inventaire";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_315_1";"D";NA;NA;77;NA;"Quercus_petraea";NA;"";"";"";"";"";"";"";"";"";NA;"T_315_1"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"Nord";"";1;NA;1;1;1;1;"5";2;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"Nord";"";1;NA;1;1;1;1;"5";2;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"Nord";"";1;NA;1;1;1;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"Nord";"";1;NA;1;1;1;1;"15";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"hetre";NA;"SE11t";"CV23h";"";"";"";"";"";"";"";"NE";"T_327_NE.2"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"NE";"T_327_NE.3"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.4"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.5"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.6"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.7"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;45;NA;"hetre";NA;"SE11t";"CV22t";"IN21h";"CV22h";"";"";"";"";"";"NE";"T_327_NE.8"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"charme";NA;"SE11t";"GR12t";"GR12p";"GR12h";"DE11h";"";"";"";"";"NE";"T_327_NE.9"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"charme";NA;"SE11t";"CV22h";"";"";"";"";"";"";"";"NE";"T_327_NE.10"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.11"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"C";"";NA;NA;40;2;"hetre";14;"CV12t";"IN14t";"";"";"";"";"";"";"";"NE";"T_327_NE.12"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"C";NA;NA;105;NA;"chene sessile";NA;"3DE11h";"";"";"";"";"";"";"";"";"NE";"T_327_NE.13"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.14"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.15"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.16"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"hetre";NA;"IN11p";"";"";"";"";"";"";"";"";"NE";"T_327_NE.17"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"IN13t";"";"";"";"";"";"";"";"";"NE";"T_327_NE.18"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"NE";"T_327_NE.19"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.20"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"houx";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.21"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;65;NA;"chene pedoncule";NA;"SE11t";"GR12t";"DE11t";"";"";"";"";"";"";"NE";"T_327_NE.22"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"GR12t";"SE13t";"";"";"";"";"";"";"";"NE";"T_327_NE.23"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";"NE";"T_327_NE.24"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_327_2";"D";NA;NA;86;NA;"";20;"";"";"";"";"";"";"";"";"";"NE";"T_327_2"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"Est";"";1;NA;1;0;1;1;"5";2;"HET";"Non ";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"Est";"";1;NA;1;0;1;1;"15";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;25;NA;"charme";NA;"IN11t";"SE11t";"DE12h";"";"";"";"";"";"";"ES";"T_327_ES.2"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"T_327_3";"D";NA;NA;96;NA;"";18.5;"";"";"";"";"";"";"";"";"";"ES";"T_327_3"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;25;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"ES";"T_327_ES.4"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_327_ES.5"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"M";"";NA;NA;10;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_327_ES.6"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"C";"";NA;NA;43;3;"hetre";6;"SE11t";"2IN13t";"EP22t";"IN23t";"";"";"";"";"";"ES";"T_327_ES.7"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_327_ES.8"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;30;NA;"hetre";NA;"DE11h";"";"";"";"";"";"";"";"";"ES";"T_327_ES.9"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;20;NA;"hetre";NA;"SE11t";"SE13t";"";"";"";"";"";"";"";"ES";"T_327_ES.10"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_327_ES.11"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_327_ES.12"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;90;NA;"chene sessile";NA;"CV22t";"DE11h";"";"";"";"";"";"";"";"ES";"T_327_ES.13"
"T_327";"19/06/2024";"16:14";"17:25";"sur deux jours 8h30 a 9h35";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"2 pistes de debardage";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_327_ES.14"
