placette;date;heure_debut;heure_fin;rq_placette;transect;rq_transect;pts_libres_15m;pts_libres_25m;arbustive_15m;arbustive_25m;arboree_15m;arboree_25m;BMS_classe_diametre.cm;BMS_sd_saprox;BMS_sp;BMS_contact_sol;quart;rq_quart;Cat_arbre;note_DEPERIS;BM;MR;diam;BMP_sd_saprox;BMP_sp;H_arbre_mort.m;code_DMH;code_DMH2;code_DMH3;code_DMH4;code_DMH5;code_DMH6;code_DMH7;code_DMH8;code_DMH9
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Est-Sud;;M;;;;25;3;chene sessile;;CV31t;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Est-Sud;;V;;;;10;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Est-Sud;;V;;;;60;;chene sessile;;EP11t;3DE11h;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Est-Sud;;V;;;;10;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Est-Sud;;C;;;;18;2;chene sessile;11;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;10;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;1;HET;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;1;HET;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;15;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;15;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;15;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;20;4;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;10;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;10;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;10;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;2;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;15;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;15;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Sud;residus de coupe;;;;0;;0;10;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;V;;;;30;;hetre;;SE11t;IN11t;DE11h;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;V;;;;20;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;couche;V;;;;30;;hetre;;;SE11t;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Sud-Ouest;;M;;;;9;2;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;2;HET;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;10;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;15;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;INC;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;Ouest;;5;;0;0;1;0;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;M;;;;33;3;chene sessile;;CV31t;CV31h;2IN13t;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;T_350_3;D;;;61;;;14,5;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Nord-Est;;T_350_4;D;;;84;;;16;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;D;;;75;;chene sessile;;2CV44p;2DE11h;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;M;;;;19;2;hetre;;SE11t;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;60;;chene sessile;;CV22p;DE11t;CV22h;DE13h;DE11t;GR12t;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;55;;chene sessile;;3DE11h;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;50;;chene sessile;;DE11t;IN13h;IN14t;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;charme;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;70;;chene sessile;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;hetre;;SE11t;;;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Ouest-Nord;;V;E;;;80;;chene sessile;;SE32p;GR12t;2DE11h;;;;;;
T_350;20/06/2024;11:55;14:05;;;;;;;;;;;;;;Centre;;T_350_1;D;;;68;;Quercus_petraea;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;3;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;4;INC;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;4;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;3;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;1;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Nord;;30;22;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;40;; hetre;;IN14p;SE32t;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;M;;;;33;3; hetre;;EP21p;CV31p;CV42t;CV12t;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;M;;;;104;2; hetre;;2IN23t;CV31p;CV42t;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;T_368_2;D;2;3;63;;;16,9;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;65;;chene sessile;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;E;4;1;80;;chene sessile;;CV44p;DE10h;DE11t;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;10;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;10;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;80;;chene sessile;;DE11p;DE11t;DE10h;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;10;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;60;;chene sessile;;EX11p;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;65;;chene sessile;;DE12h;3DE11h;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;25;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;10;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;60;;chene sessile;;3DE11h;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Nord-Est;;V;;;;35;; hetre;;2DE13t;CV42t;DE12h;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Est;;35;13;0;1;0;1;5;4;CHE;Oui   ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Est;;35;13;0;1;0;1;10;3;CHE;Oui   ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Est;;35;13;0;1;0;1;15;4;CHE;Oui   ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Est;;35;13;0;1;0;1;5;4;HET;Oui   ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;35;; hetre;;DE11p;DE12h;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;M;;;;15;3; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;M;;;;11;2; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;M;;;;12;2; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;20;; hetre;;DE11t;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;10;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;60;;chene sessile;;CV22h;2DE11h;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;55;;chene sessile;;DE11t;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;30;; hetre;;DE12h;DE10h;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;T_368_3;D;1;3;68;;;19,5;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;40;; hetre;;3DE11h;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;70;;chene sessile;;CV44p;DE11h;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;15;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Est-Sud;1 piste de debardage;V;;;;60;;chene sessile;;GR12t;2DE11h;CV42h;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;2;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;10;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;4;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;2;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;5;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;4;INC;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;2;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;5;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;10;3;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;15;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;10;4;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;4;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;INC;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;4;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;3;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;4;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;5;4;HET;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;10;5;CHE;Oui  ;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);Sud;;20;21;1;0;1;1;15;1;HET;Non;;;;;;;;;;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Sud-Ouest;;M;;;;12;3; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Sud-Ouest;;V;;;;15;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Sud-Ouest;;V;;;;15;; hetre;;;;;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Sud-Ouest;;M;;;;43;; hetre;;CV31p;CV31t;2IN13t;;;;;;
T_368;01/07/2024;10:30;13:45;collecteur au sol (n°3 pas de branche coupable evidente);;;;;;;;;;;;;Sud-Ouest;;T_368_4;E;3;3;95;;;15,1;;;;;;;;;
