"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"quart_abg";"num_arbre";"vol_BMP.m2";"effectif";"DMH";"strate"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;40;NA;"chene pedoncule";NA;"SE11t";"NE";"T_350_NE.9";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;55;NA;"chene sessile";NA;"DE11h";"NE";"T_350_NE.10";"";1;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"1CV11h";"ON";"T_350_2";"0.398589567924205";1;"CV11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"2CV22h";"ON";"T_350_2";"0.398589567924205";2;"CV22";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"1CV31h";"ON";"T_350_2";"0.398589567924205";1;"CV31";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"1CV44p";"ON";"T_350_2";"0.398589567924205";1;"CV44";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"5DE11h";"ON";"T_350_2";"0.398589567924205";5;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"1DE11t";"ON";"T_350_2";"0.398589567924205";1;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"1EP11h";"ON";"T_350_2";"0.398589567924205";1;"EP11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"1IN11h";"ON";"T_350_2";"0.398589567924205";1;"IN11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"3IN13h";"ON";"T_350_2";"0.398589567924205";3;"IN13";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_2";"D";NA;NA;73;NA;"";14.5;"2IN14h";"ON";"T_350_2";"0.398589567924205";2;"IN14";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"chene sessile";NA;"DE12h";"NE";"T_350_NE.13";"";1;"DE12";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"chene sessile";NA;"CV31t";"NE";"T_350_NE.13";"";1;"CV31";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;25;NA;"chene sessile";NA;"2IN14t";"NE";"T_350_NE.13";"";2;"IN14";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"hetre";NA;"SE11t";"NE";"T_350_NE.14";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"hetre";NA;"DE12h";"NE";"T_350_NE.14";"";1;"DE12";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"GR12t";"NE";"T_350_NE.15";"";1;"GR12";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"3DE11h";"NE";"T_350_NE.15";"";3;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"IN11p";"NE";"T_350_NE.15";"";1;"IN11";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"IN11t";"NE";"T_350_NE.15";"";1;"IN11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"C";"";NA;NA;28;2;"hetre";12;"CV22t";"NE";"T_350_NE.16";"";1;"CV22";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"C";"";NA;NA;28;2;"hetre";12;"IN23t";"NE";"T_350_NE.16";"";1;"IN23";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"C";"";NA;NA;28;2;"hetre";12;"IN13t";"NE";"T_350_NE.16";"";1;"IN13";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;27;2;"hetre";NA;"IN23t";"ES";"T_350_ES.2";"";1;"IN23";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"DE11h";"ES";"T_350_ES.3";"";1;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;35;NA;"hetre";NA;"DE11h";"ES";"T_350_ES.5";"";1;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;35;NA;"hetre";NA;"SE11t";"ES";"T_350_ES.5";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11t";"ES";"T_350_ES.7";"";1;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11h";"ES";"T_350_ES.7";"";1;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"GR12t";"ES";"T_350_ES.10";"";1;"GR12";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;25;3;"chene sessile";NA;"CV31t";"ES";"T_350_ES.11";"";1;"CV31";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"EP11t";"ES";"T_350_ES.13";"";1;"EP11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"3DE11h";"ES";"T_350_ES.13";"";3;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;30;NA;"hetre";NA;"SE11t";"SO";"T_350_SO.2";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;30;NA;"hetre";NA;"IN11t";"SO";"T_350_SO.2";"";1;"IN11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;30;NA;"hetre";NA;"DE11h";"SO";"T_350_SO.2";"";1;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"couche";"V";"";NA;NA;30;NA;"hetre";NA;"SE11t";"SO";"T_350_SO.8";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;33;3;"chene sessile";NA;"CV31t";"ON";"T_350_ON.3";"";1;"CV31";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;33;3;"chene sessile";NA;"CV31h";"ON";"T_350_ON.3";"";1;"CV31";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;33;3;"chene sessile";NA;"2IN13t";"ON";"T_350_ON.3";"";2;"IN13";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1CV12t";"ON";"T_350_3";"0.286670329640069";1;"CV12";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"2CV22h";"ON";"T_350_3";"0.286670329640069";2;"CV22";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1CV23t";"ON";"T_350_3";"0.286670329640069";1;"CV23";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1CV31t";"ON";"T_350_3";"0.286670329640069";1;"CV31";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1CV41t";"ON";"T_350_3";"0.286670329640069";1;"CV41";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1CV44p";"ON";"T_350_3";"0.286670329640069";1;"CV44";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"3DE11h";"ON";"T_350_3";"0.286670329640069";3;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1DE11p";"ON";"T_350_3";"0.286670329640069";1;"DE11";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1DE11t";"ON";"T_350_3";"0.286670329640069";1;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"2EP11t";"ON";"T_350_3";"0.286670329640069";2;"EP11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1EP21p";"ON";"T_350_3";"0.286670329640069";1;"EP21";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1IN11h";"ON";"T_350_3";"0.286670329640069";1;"IN11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"2IN11p";"ON";"T_350_3";"0.286670329640069";2;"IN11";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1IN11t";"ON";"T_350_3";"0.286670329640069";1;"IN11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1IN13h";"ON";"T_350_3";"0.286670329640069";1;"IN13";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"T_350_3";"D";NA;NA;61;NA;"";14.5;"1IN14h";"ON";"T_350_3";"0.286670329640069";1;"IN14";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_350_4";"D";NA;NA;84;NA;"";16;"1CV22h";"NE";"T_350_4";"0.174751091355932";1;"CV22";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_350_4";"D";NA;NA;84;NA;"";16;"1CV44p";"NE";"T_350_4";"0.174751091355932";1;"CV44";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_350_4";"D";NA;NA;84;NA;"";16;"2DE11h";"NE";"T_350_4";"0.174751091355932";2;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_350_4";"D";NA;NA;84;NA;"";16;"1IN23t";"NE";"T_350_4";"0.174751091355932";1;"IN23";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"D";NA;NA;75;NA;"chene sessile";NA;"2CV44p";"ON";"T_350_ON.5";"";2;"CV44";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"D";NA;NA;75;NA;"chene sessile";NA;"2DE11h";"ON";"T_350_ON.5";"";2;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;19;2;"hetre";NA;"SE11t";"ON";"T_350_ON.6";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"CV22p";"ON";"T_350_ON.7";"";1;"CV22";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"DE11t";"ON";"T_350_ON.7";"";1;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"CV22h";"ON";"T_350_ON.7";"";1;"CV22";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"DE13h";"ON";"T_350_ON.7";"";1;"DE13";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"DE11t";"ON";"T_350_ON.7";"";1;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"GR12t";"ON";"T_350_ON.7";"";1;"GR12";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;55;NA;"chene sessile";NA;"3DE11h";"ON";"T_350_ON.13";"";3;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11t";"ON";"T_350_ON.14";"";1;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"IN13h";"ON";"T_350_ON.14";"";1;"IN13";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"IN14t";"ON";"T_350_ON.14";"";1;"IN14";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;25;NA;"hetre";NA;"SE11t";"ON";"T_350_ON.18";"";1;"SE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"E";NA;NA;80;NA;"chene sessile";NA;"SE32p";"ON";"T_350_ON.19";"";1;"SE32";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"E";NA;NA;80;NA;"chene sessile";NA;"GR12t";"ON";"T_350_ON.19";"";1;"GR12";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"E";NA;NA;80;NA;"chene sessile";NA;"2DE11h";"ON";"T_350_ON.19";"";2;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_350_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"1CV22h";NA;"T_350_1";"0.241509935244715";1;"CV22";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_350_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"1CV22t";NA;"T_350_1";"0.241509935244715";1;"CV22";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_350_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"2CV44p";NA;"T_350_1";"0.241509935244715";2;"CV44";"p"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_350_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"3DE11h";NA;"T_350_1";"0.241509935244715";3;"DE11";"h"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_350_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"2DE11t";NA;"T_350_1";"0.241509935244715";2;"DE11";"t"
"T_350";"20/06/2024";"11:55";"14:05";"";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_350_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"1DE12h";NA;"T_350_1";"0.241509935244715";1;"DE12";"h"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;40;NA;" hetre";NA;"IN14p";"NE";"T_368_NE.2";"";1;"IN14";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;40;NA;" hetre";NA;"SE32t";"NE";"T_368_NE.2";"";1;"SE32";"t"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;33;3;" hetre";NA;"EP21p";"NE";"T_368_NE.3";"";1;"EP21";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;33;3;" hetre";NA;"CV31p";"NE";"T_368_NE.3";"";1;"CV31";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;33;3;" hetre";NA;"CV42t";"NE";"T_368_NE.3";"";1;"CV42";"t"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;33;3;" hetre";NA;"CV12t";"NE";"T_368_NE.3";"";1;"CV12";"t"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;104;2;" hetre";NA;"2IN23t";"NE";"T_368_NE.4";"";2;"IN23";"t"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;104;2;" hetre";NA;"CV31p";"NE";"T_368_NE.4";"";1;"CV31";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;104;2;" hetre";NA;"CV42t";"NE";"T_368_NE.4";"";1;"CV42";"t"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_368_2";"D";2;3;63;NA;"";16.9;"1CV22h";"NE";"T_368_2";"0.484983365897924";1;"CV22";"h"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_368_2";"D";2;3;63;NA;"";16.9;"1CV44p";"NE";"T_368_2";"0.484983365897924";1;"CV44";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_368_2";"D";2;3;63;NA;"";16.9;"5DE11h";"NE";"T_368_2";"0.484983365897924";5;"DE11";"h"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_368_2";"D";2;3;63;NA;"";16.9;"1IN13h";"NE";"T_368_2";"0.484983365897924";1;"IN13";"h"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"T_368_2";"D";2;3;63;NA;"";16.9;"1IN13h";"NE";"T_368_2";"0.484983365897924";1;"IN13";"h"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"E";4;1;80;NA;"chene sessile";NA;"CV44p";"NE";"T_368_NE.7";"";1;"CV44";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"E";4;1;80;NA;"chene sessile";NA;"DE10h";"NE";"T_368_NE.7";"";1;"DE10";"h"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"E";4;1;80;NA;"chene sessile";NA;"DE11t";"NE";"T_368_NE.7";"";1;"DE11";"t"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"DE11p";"NE";"T_368_NE.10";"";1;"DE11";"p"
"T_368";"01/07/2024";"10:30";"13:45";"collecteur au sol (n°3 pas de branche coupable evidente)";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"DE11t";"NE";"T_368_NE.10";"";1;"DE11";"t"
